date,BTC,WAVES,NEOS,BLK,POT,STRAT,AUR,NAV,VIA,VTC,PPC,CURE,NXT,GRC,NEO,DASH,MONA,AEON,STEEM,LTC,XCP,CLAM,EXP,NXS,ETH,XRP,AMP,DOGE,DCR,ENRG,BCY,REP,ETC,NLG,SYS,XLM,DGB,IOC,CLOAK,ZEC,LSK,SLR,BURST,EMC,SBD,XMR,FTC
1491282000,1130,0.37064,0.5673391,0.0678,0.0269392,0.3819513,0.1695,0.08362,0.1055533,0.0712013,0.7049844,0.0831341,0.0159782,0.0107689,0.1920887,67.7209565,0.0538784,0.2024395,0.166336,8.9383,4.0897073,1.30176,0.501607,0.2728272,43.7436673,0.0372787,0.0878236,0.0004068,10.0762778,0.0105881,0.2673806,10.959983,2.6472284,0.0257188,0.018419,0.0029945,0.0004294,0.4312871,0.2637985,57.743,0.2604424,0.1288991,0.0015594,0.3684365,1.0249213,19.9569187,0.011639
1491368400,1142.107686,0.421814632,0.564954988,0.069965517,0.031385119,0.425994746,0.168700726,0.089141505,0.129275169,0.074191315,0.807127502,0.0867545,0.015955244,0.012677395,0.180498699,74.35791454,0.054809748,0.239956825,0.166747722,12.42269388,3.916664151,1.555219457,0.549308113,0.266111091,45.35309621,0.035942129,0.097764418,0.000445422,10.38600751,0.012540342,0.270005678,10.54165394,2.777377471,0.028712587,0.019016093,0.003140796,0.000445422,0.459858239,0.253947644,59.22663233,0.283059969,0.125917372,0.001553266,0.403323908,1.049836806,19.89412252,0.011638077
1491454800,1183.416,0.398799358,0.51612322,0.06599911,0.030827987,0.451236521,0.173962152,0.084022536,0.115820924,0.066377803,0.752486898,0.075052243,0.014295665,0.011005769,0.177536068,66.67372845,0.060413387,0.266244932,0.164625,10.74684921,3.676033287,1.621268086,0.485472746,0.258008356,42.83963553,0.032816126,0.091407052,0.000449698,9.471836815,0.011538306,0.262824859,10.00878816,2.667242152,0.031822056,0.017206869,0.002781028,0.00042603,0.435414249,0.255250997,56.33573763,0.25443444,0.126625512,0.001514772,0.38981723,1.01182068,19.13911478,0.011609311
1491541200,1191,0.38728938,0.51383313,0.06507624,0.03475338,0.44884026,0.17390982,0.08697873,0.11640834,0.06301581,0.75169965,0.07165056,0.01442301,0.01132641,0.18798744,65.87435292,0.07104315,0.25411176,0.15103071,9.98179482,3.41627631,1.55016987,0.446625,0.30924315,42.16142382,0.03694482,0.08102373,0.00039303,8.98014,0.01258887,0.27965871,9.71230725,2.76059508,0.03081117,0.01699557,0.00276312,0.00045258,0.53172195,0.32833488,60.4019223,0.24719205,0.1224348,0.00147684,0.35853864,1.00534692,19.5684873,0.01106439
1491627600,1189.218984,0.384676665,0.517928652,0.06625139,0.035593324,0.448823137,0.173685433,0.083245329,0.129624869,0.064776758,0.807717534,0.079190092,0.014948483,0.01216571,0.19229671,67.98910017,0.059722577,0.23427614,0.164326279,10.84566524,3.689765957,1.657795048,0.464413798,0.270547319,44.61949628,0.036033335,0.092200148,0.000428119,11.29758035,0.012962487,0.289194273,10.19530516,2.732825225,0.031133753,0.018159374,0.002925479,0.000642178,0.493490202,0.313133251,63.82840349,0.281000554,0.115663438,0.0015222,0.370441714,1.03513188,20.86688064,0.01036999
1491714000,1217,0.40589384,0.550084,0.06492695,0.03680208,0.42997827,0.18012817,0.08362007,0.13728977,0.13385783,0.80213687,0.07415181,0.0139955,0.01159801,0.193503,66.77428298,0.06388033,0.2374367,0.15700517,9.29941342,3.68186312,1.57195022,0.43433513,0.2502152,44.09798283,0.03467233,0.08785523,0.00038944,12.28881571,0.01248642,0.27109892,10.23455622,2.66779787,0.03033981,0.01756131,0.00281127,0.0006085,0.50124579,0.36227656,62.79887946,0.26557374,0.11674681,0.00152125,0.38958604,1.004025,21.12657235,0.01079479
1491800400,1201,0.42067427,0.60827047,0.0703786,0.03672658,0.42525008,0.18015,0.0831092,0.16214701,0.17312415,0.90919303,0.087673,0.01375145,0.01220216,0.2045303,62.05952521,0.068457,0.23430309,0.15695869,9.78813799,3.69063697,1.65862904,0.42986192,0.2628989,43.46749275,0.03385619,0.08639994,0.00038432,11.98931878,0.0118899,0.25528456,10.49683608,2.59659803,0.0302652,0.0223386,0.00282235,0.00069658,0.50267855,0.34358208,64.44784582,0.270225,0.11339842,0.00152527,0.39664226,1.03292005,21.8351408,0.01231025
1491886800,1227.000001,0.45806364,0.596935501,0.0696936,0.03961983,0.42645612,0.185277,0.08759553,0.19081077,0.11869998,0.850961311,0.11789016,0.01409823,0.01193871,0.20533845,60.75980078,0.0770556,0.224541,0.158283,9.754613198,3.700497033,1.604584711,0.41225973,0.24995217,43.80390004,0.03317808,0.09046671,0.00039264,11.66199697,0.01182828,0.25915467,10.23527818,2.554847132,0.03137439,0.02370564,0.00278529,0.00087117,0.53310696,0.2715351,62.57700005,0.2672406,0.10705575,0.00158283,0.39476271,1.056520621,21.67398569,0.01208595
1491973200,1232,0.42357392,0.61601232,0.07635936,0.05052432,0.43296176,0.1875104,0.08700384,0.18565008,0.11699072,0.89032944,0.120736,0.0154,0.01218448,0.19407696,69.01970768,0.10164,0.24662176,0.16665264,11.8769112,4.13404992,1.71248,0.45813152,0.27089216,46.77904,0.03518592,0.0943712,0.0004312,11.77856064,0.01241856,0.29460816,10.91624688,2.6739328,0.03161312,0.02284128,0.00311696,0.00076384,0.55447392,0.29400448,64.52235328,0.27557376,0.11221056,0.00179872,0.40744704,1.0472,22.49420096,0.01233232
1492059600,1183,0.44360134,0.80145884,0.07376005,0.05263167,0.53652599,0.176267,0.08492757,0.1631357,0.09894612,0.83199207,0.11413584,0.01535534,0.01168804,0.19836544,73.4652464,0.13759473,0.24976679,0.1626625,11.17935,4.11684,1.83365,0.55601,0.2510326,50.166298,0.03455543,0.09543261,0.00043771,11.11213194,0.01183,0.30846725,10.647,2.644005,0.03207113,0.02246517,0.00309946,0.00072163,0.52053183,0.29575,65.3016,0.28678286,0.11224304,0.00179816,0.39143104,1.00555,21.63005481,0.01191281
1492146000,1208.634723,0.439930953,1.140624848,0.07732845,0.047946539,0.628695524,0.181307295,0.08943897,0.183736651,0.101936253,0.882122053,0.116282747,0.015821029,0.011602893,0.199751061,72.6488456,0.122192971,0.236880319,0.166259793,11.97998738,4.186336005,1.845440186,0.600522249,0.302146595,48.34540102,0.034687817,0.096328187,0.000435109,11.37326483,0.012158865,0.327479578,11.11943946,2.702748968,0.034663644,0.024233126,0.003227055,0.000725181,0.53980044,0.27559289,73.12240077,0.292586294,0.120899731,0.001933816,0.421402583,1.027339515,21.2187912,0.011929225
1492232400,1198,0.42050998,1.00564912,0.0931445,0.05386208,0.69335448,0.1797,0.10174614,0.1776035,0.10150654,0.860164,0.12102196,0.01698764,0.01334572,0.19646002,77.43128042,0.14013006,0.24503892,0.201264,11.845824,4.11241054,1.76705,0.75133768,0.32697014,49.6038489,0.03439458,0.097038,0.0004193,12.46134442,0.01176436,0.330049,11.68280016,2.70748,0.0403726,0.02576898,0.0034742,0.0007188,0.59885624,0.31146802,74.16150714,0.312079,0.11497206,0.0021564,0.43609596,1.06031386,21.08477604,0.01109348
1492318800,1212.099,0.44223432,0.927255735,0.0967255,0.058944374,0.685587436,0.176990696,0.103816279,0.184178443,0.105198072,0.854384343,0.140324701,0.017733008,0.013078548,0.204226561,76.69837629,0.139718652,0.225462535,0.222783796,12.06420316,4.334841775,1.879989791,0.901450147,0.340514972,49.65763546,0.03415695,0.116361504,0.000460598,12.31422282,0.012108869,0.357569205,12.31148348,2.683769001,0.035805404,0.029041892,0.003878717,0.000848469,0.616400825,0.345423973,72.5097379,0.325981905,0.117816023,0.002545408,0.450149327,1.111240242,20.87321749,0.012205837
1492405200,1220.954,0.451630885,0.940354352,0.092206446,0.051976012,0.680132426,0.178271494,0.105807874,0.167673613,0.113536512,0.852079378,0.12686933,0.01750848,0.014419467,0.195316011,76.92023631,0.137821288,0.226254986,0.256498016,11.4769676,4.358317399,1.73985945,0.765159662,0.326959272,48.597803,0.034382065,0.121814581,0.000463963,12.25859793,0.014651448,0.391852977,12.0197427,2.652217327,0.038020508,0.031744804,0.003638443,0.001025601,0.588353314,0.359290134,71.08526051,0.326873805,0.115905163,0.002332022,0.495438714,1.265152535,20.90274469,0.012795598
1492491600,1270.23,0.449686825,0.931840728,0.095902365,0.058214641,0.736720698,0.18672381,0.104501822,0.205789962,0.115933892,0.8510541,0.145644572,0.019802886,0.015471401,0.192147692,76.16323214,0.186291932,0.240035363,0.249244531,11.5844976,4.516366277,1.83818794,0.836408348,0.333511589,52.4986313,0.034677279,0.116721435,0.000469985,12.82906895,0.017186212,0.413180414,13.02874911,3.023325232,0.040469528,0.032225735,0.003861499,0.001194016,0.62114247,0.328646608,73.88611623,0.360465869,0.112415355,0.002464246,0.487425358,1.261020832,22.06741364,0.01966316
1492578000,1264.172,0.477604182,1.027923537,0.122586759,0.054561664,0.709200492,0.185188556,0.105937614,0.206325512,0.110020889,0.804759253,0.0592391,0.021870176,0.014664395,0.20469473,74.83919731,0.154962204,0.240180038,0.251570228,10.66961168,4.471603915,1.958746022,0.820738388,0.329038688,49.55686978,0.031351466,0.114281149,0.000480385,13.84690573,0.023956059,0.395015825,12.95427389,3.224713146,0.041742959,0.032299595,0.003666099,0.001264172,0.480423285,0.327041296,73.1958622,0.389769511,0.124268108,0.002401927,0.484114667,1.216146106,21.18450135,0.016522728
1492664400,1298,0.48014318,1.00533994,0.11228998,0.04618284,0.70873396,0.191455,0.13629,0.1956086,0.09758364,0.80673296,0.0489995,0.02114442,0.01383668,0.19919108,74.85151938,0.15071078,0.25962596,0.23151128,11.51326,4.26494244,1.80312968,0.72846356,0.33745404,51.59041184,0.03145054,0.10822724,0.00046728,15.23174444,0.02053436,0.33428692,11.88326788,3.36794656,0.05145272,0.0312169,0.00358248,0.0012331,0.45433894,0.37251302,70.2867,0.380314,0.12003904,0.00224554,0.465982,1.11051688,20.87833,0.01547216
1492750800,1324,0.49640732,0.99484036,0.11994116,0.04755808,0.71427152,0.194628,0.13905972,0.21284624,0.113864,0.85041844,0.06126148,0.02082652,0.0135048,0.1985338,76.45677644,0.13739148,0.24247736,0.25263244,12.83468388,4.14823764,1.791372,0.79740548,0.33101324,51.01372,0.0356156,0.11473784,0.00048988,16.15274704,0.0236996,0.34269092,11.9906074,3.332508,0.04913364,0.03352368,0.00372044,0.0012578,0.40040408,0.38054408,72.26719028,0.41172428,0.11510856,0.00230376,0.46437976,1.16759588,21.661964,0.0153584
1493269200,1431.612,0.608263307,0.987082158,0.133168548,0.041946232,0.673444601,0.221685118,0.209001036,0.202215195,0.119081486,1.273590668,0.056376881,0.02907604,0.013371256,0.2247774,84.27649314,0.138651622,0.200497261,0.261999312,15.93382725,4.366287756,1.955768102,1.041927214,0.367852704,67.42892522,0.037637079,0.123462219,0.000672858,15.55569557,0.023349592,0.314654002,14.92870678,5.368545002,0.044709243,0.048388486,0.004294836,0.001102341,0.426319738,0.472718283,83.06212827,0.556195578,0.130605963,0.002548269,0.569724312,1.220220172,22.94791003,0.016764177
1493355600,1420,0.6428624,0.9877094,0.1347296,0.044304,0.7365682,0.2202136,0.2095636,0.2026056,0.1198906,1.3151614,0.05822,0.030317,0.0147112,0.2455464,85.9128968,0.1286378,0.22578,0.282154,15.6152714,4.645672,1.9940918,1.0469944,0.352799,75.8284828,0.047783,0.1191948,0.0007384,16.4012272,0.0229898,0.340658,15.55752,5.2327,0.0424722,0.0545706,0.0048422,0.0011644,0.44162,0.5396,90.0570532,0.5592954,0.1278142,0.0025418,0.6531858,1.3051788,24.2536,0.0171252
1493442000,1431.381,0.626515464,0.975915566,0.1431381,0.047178318,0.784496985,0.224054068,0.228448408,0.207965345,0.122855431,1.357593309,0.058901328,0.032563918,0.015902643,0.296152729,102.277168,0.131758621,0.231898036,0.318052858,17.10500295,4.750939619,2.125915689,1.191123699,0.359290945,73.84783718,0.057240926,0.128967428,0.000772946,17.0518844,0.021900129,0.328645078,18.21701422,5.897261092,0.042068288,0.05706916,0.005424934,0.001173732,0.43982044,0.561101352,103.4974489,0.573812015,0.120293259,0.003077469,0.670301408,1.329953342,24.73990332,0.018579325
1493528400,1431.389,0.62981116,0.994385938,0.163879727,0.046663281,0.774767924,0.22902224,0.274526096,0.200036613,0.137842761,1.311152324,0.064369563,0.033923919,0.015544885,0.381679877,97.47809189,0.133648791,0.238483721,0.297786168,16.80271762,4.83809482,2.294487939,1.136737574,0.366979512,83.43399009,0.055065535,0.121768262,0.000787264,16.77447632,0.020783768,0.337893687,17.77989827,6.76822269,0.039263,0.060619324,0.005181628,0.001159425,0.447581026,0.527166255,98.16756334,0.617587098,0.127250482,0.002934347,0.694123468,1.38844733,25.0493075,0.021699857
1493614800,1523.646001,0.644380367,0.974066888,0.149743929,0.045099922,0.804591744,0.235662327,0.244667075,0.195758038,0.144670188,1.330584816,0.063520802,0.030366265,0.01471842,0.368234765,93.91724999,0.14108962,0.241467418,0.289462267,17.21718457,4.606149461,2.246753156,1.061295622,0.400292277,81.0381446,0.059117465,0.117412161,0.000716114,16.00515465,0.023418439,0.322494913,17.36956441,7.194625942,0.040513747,0.058812736,0.005561308,0.001142735,0.449795536,0.540376291,97.8379873,0.61707663,0.123278198,0.002910164,0.646574417,1.404786376,24.53070061,0.021361517
1493701200,1563.85,0.669562378,0.941046737,0.14804968,0.046727838,0.875630892,0.250982287,0.242646966,0.207757472,0.143217383,1.362066435,0.068637377,0.029666235,0.014152842,0.37376015,93.12898774,0.1470019,0.249668653,0.290172368,17.42541756,4.841194807,2.130823817,1.05727207,0.50825125,82.72739915,0.05786245,0.114114134,0.000656817,14.67765492,0.023442111,0.351772419,17.233627,6.943556554,0.040675738,0.055172628,0.005223259,0.001063418,0.539027818,0.484668392,98.35399825,0.577013734,0.120885605,0.002721099,0.602473213,1.355373157,24.77623194,0.02240997
1493787600,1611.66,0.7253437,1.262719493,0.158812976,0.047995235,1.125422178,0.26108892,0.24336066,0.239218694,0.177153667,1.601780524,0.074216943,0.030363674,0.016036017,0.375790762,97.63742495,0.142438511,0.24577815,0.300913039,22.88592657,4.619082026,2.327736655,1.02662742,0.556006583,85.78734024,0.066013594,0.11694205,0.000725247,15.81905533,0.031217854,0.349375655,18.36220646,7.177979075,0.04180646,0.058164809,0.00559246,0.001112045,0.634542775,0.456405995,98.05226624,0.587724052,0.128465419,0.002739822,0.655816687,1.432282242,27.36247338,0.022643823
1493874000,1614.335,0.747969836,1.134360918,0.1614335,0.046944862,1.214109067,0.269577802,0.24865602,0.226184477,0.203244776,2.16354791,0.065622718,0.030656222,0.01619178,0.524174574,97.08345939,0.132536903,0.25824517,0.298280678,24.92081226,5.00453536,2.370489514,1.064879939,0.501929038,98.96075342,0.083590266,0.125885843,0.000774881,16.12359054,0.025861647,0.363871109,18.26749199,7.74235066,0.040842675,0.066187735,0.007038501,0.001113891,0.614012317,0.464508753,104.8373525,0.612107402,0.130696562,0.00284123,0.66833469,1.405488481,27.3791216,0.024554035
1493960400,1552.971,0.753144346,1.069686425,0.158465161,0.047210318,1.193970694,0.26238998,0.249282905,0.218083718,0.238582935,2.094321161,0.061777186,0.033466525,0.015141467,0.553137211,99.09220651,0.124408507,0.242185827,0.325922024,26.48301635,4.814334337,2.869393457,1.004399524,0.45304823,92.23080792,0.093644151,0.123880497,0.000823075,15.79550099,0.026089913,0.368737434,17.46275512,7.256552062,0.038311795,0.060441631,0.010995035,0.001366614,0.549534318,0.419131343,104.0056825,0.599524455,0.138059122,0.003028293,0.613081891,1.320646538,28.91361785,0.028823142
1494046800,1586.351,0.762717561,1.193284949,0.182430365,0.058901213,1.211099671,0.326820033,0.277579698,0.237968514,0.289826328,2.201315829,0.080063135,0.037723427,0.018020947,0.600338672,100.693598,0.125861088,0.27324896,0.40616931,28.58628297,7.139134723,3.879738641,1.125214628,0.464848434,95.97610739,0.102398957,0.135426785,0.00122149,17.05511342,0.027412145,0.387291733,17.60218242,7.090909652,0.044084694,0.066658469,0.021923371,0.001967075,0.547291095,0.539137251,109.299568,0.656447907,0.136426186,0.003712061,0.710812156,1.447037655,29.21176531,0.028982633
1494133200,1627,0.81141744,1.2453058,0.19772931,0.0598736,1.20404508,0.31077327,0.26513592,0.2360777,0.33607312,2.63453602,0.06813876,0.04379884,0.01827121,0.52931191,107.6398795,0.12653179,0.30743792,0.5375608,30.92927,6.72906049,5.03943726,1.09573569,0.50054655,95.55011433,0.14560023,0.15295427,0.00135041,16.94828003,0.0317265,0.36745795,17.55533,7.13820218,0.04077262,0.06958679,0.04492147,0.00175716,0.54546802,0.545045,105.1226176,0.63158513,0.14023113,0.00366075,0.73755164,1.4833359,34.0043,0.03437851
1494219600,1711.332,0.817178143,1.197915287,0.202998202,0.065150409,1.159204957,0.293236738,0.262022043,0.247698194,0.34685277,2.436543162,0.07706128,0.050005121,0.020296398,0.438100992,99.83655899,0.147927538,0.307543474,1.009908353,28.57434999,8.486615181,5.892903289,1.073039391,0.522811926,89.28019044,0.198001112,0.170602687,0.001471746,17.09624091,0.034106847,0.399476229,17.52378298,6.438048097,0.043656079,0.070678012,0.039822696,0.002156278,0.571020148,0.496303393,105.7207003,0.61587416,0.137625319,0.004107197,0.787794573,1.72004268,30.37809392,0.034945399
1494306000,1764.909,0.93540177,1.078271153,0.172784591,0.059989257,1.130936038,0.306599991,0.230497115,0.241157166,0.25562942,2.477085079,0.072396567,0.045058127,0.019714034,0.441209601,92.98458364,0.149046565,0.287680167,0.759193255,34.2392346,7.43180236,4.066950405,0.96720543,0.450687162,89.384787,0.160606719,0.157235743,0.001253085,15.884181,0.033039096,0.374001866,17.15131506,6.135264911,0.044122725,0.065919351,0.028485631,0.001800207,0.528749087,0.458823393,94.37222569,0.557270017,0.150970316,0.003847502,0.723595041,1.881728327,28.69749093,0.025485286
1494392400,1791.697,1.229247478,1.276440777,0.167039911,0.061078951,1.290129342,0.329672248,0.272015439,0.240947413,0.266228257,2.37804776,0.083923087,0.045544938,0.035923525,0.51900087,92.57519229,0.166699489,0.321591695,0.867038012,32.0713763,8.677439409,4.291830994,1.092827668,0.46684457,88.1514924,0.188576109,0.150233793,0.001272105,16.66611466,0.032250546,0.385429859,17.08030125,6.448622091,0.047515804,0.064501092,0.031641369,0.001863365,0.571372173,0.465142458,96.4424986,0.566176252,0.173794609,0.004102986,0.716768385,1.70211215,30.458849,0.029939257
1494478800,1867.516,1.238723363,1.288847492,0.157842452,0.069116767,1.356320845,0.330643708,0.29880256,0.215698098,0.226753793,2.105829717,0.084710526,0.042710091,0.037705148,0.489177141,90.89295615,0.166545077,0.337665568,0.778716822,31.45864317,8.061786445,3.957751958,1.027283201,0.494742339,89.33630687,0.187218479,0.159822019,0.001232561,15.64978408,0.036024384,0.384110691,18.00759773,6.425861104,0.04965725,0.063364818,0.03735032,0.001848841,0.559825271,0.439146387,95.19453648,0.555604685,0.191887269,0.006536306,0.650194371,1.805645195,30.29297704,0.028479619
1494565200,1738.451,1.129975765,1.28148177,0.158059965,0.063644691,1.278682864,0.330288305,0.289034863,0.261271801,0.259724579,1.940354699,0.078838753,0.04240082,0.033725949,0.498935437,87.96669844,0.168455902,0.313929482,0.758886015,27.88998678,7.524224542,3.793769464,1.074779946,0.455474162,87.49618668,0.211917177,0.159833185,0.001199531,15.97566931,0.032230882,0.367108698,16.8629747,6.118599986,0.047963863,0.060463326,0.04078406,0.001912296,0.608596926,0.458273068,97.87517376,0.595801927,0.218245139,0.010343783,0.60687586,1.626581678,29.5177506,0.029692743
1494651600,1825,1.22331575,1.37336725,0.1661115,0.07060925,1.28918,0.4086905,0.281196,0.33092725,0.26431475,1.97492375,0.081541,0.0461725,0.0313535,0.48853425,91.615,0.1669875,0.3124765,0.7550755,29.47077525,8.19605675,3.49003875,1.80675,0.461725,90.42875,0.21872625,0.218781,0.00118625,19.2102785,0.033507,0.39221075,16.69581175,6.095354,0.05290675,0.0617945,0.03885425,0.002044,0.64026475,0.45666975,98.7325,0.57978425,0.23131875,0.013505,1.14133675,1.6686705,29.05146325,0.02834225
1494738000,1828,1.40132652,1.68183312,0.18605384,0.07763516,1.29788,0.41301832,0.2800496,0.33130672,0.2573824,2.032736,0.07566092,0.06597252,0.03359864,0.47878976,91.4,0.16473936,0.30174796,0.78057428,29.2528442,8.97548,4.904981,2.28083216,0.47818652,90.68746388,0.22120628,0.20855652,0.00124304,17.45791184,0.03352552,0.44453304,17.27507528,6.76392904,0.05655832,0.06833064,0.0394848,0.00204736,0.6902528,0.4700702,96.78607404,0.6089068,0.184628,0.0112422,0.96032152,1.76912012,29.0652,0.02765764
1494824400,1775,1.4592275,1.72790925,0.191558,0.07570375,1.22831775,0.3749155,0.26625,0.29850175,0.23477925,1.80171375,0.07481625,0.06409525,0.0281515,0.48129125,93.53889675,0.19931475,0.30979075,0.9145865,25.82623225,8.43123225,4.47216575,1.9525355,0.4500335,92.65501775,0.27429075,0.18262975,0.001136,15.85075,0.03195,0.39761775,16.16423275,6.3584405,0.0534985,0.06434375,0.0445525,0.00204125,0.654691,0.43716475,95.492586,0.57632475,0.2013205,0.0097625,0.937058,1.692924,28.444375,0.026696
1494910800,1799.999,1.311047272,1.800197,0.172277904,0.082799954,1.282283288,0.3600178,0.266093852,0.32363982,0.290609839,1.6202331,0.070703961,0.059345967,0.026927985,0.457559746,88.3799509,0.203363887,0.293417837,0.82799954,23.88418673,7.54215781,4.171479682,2.104558831,0.441359755,89.2799504,0.352277804,0.201599888,0.001061999,15.8408912,0.033155982,0.43199976,14.67863184,6.093086615,0.051965971,0.062981965,0.051137972,0.006551996,0.632897648,0.401129777,92.3399487,0.525113708,0.189953894,0.007685996,0.845063531,1.733993037,27.05634297,0.026477985
1494997200,1850.001,1.373144742,1.969122564,0.170625592,0.081770044,1.291763198,0.384337708,0.298035161,0.378195704,0.382968707,1.749490446,0.077330042,0.062807534,0.029766516,0.49933377,84.1750455,0.241425131,0.31474067,0.867354469,25.78832944,7.765083197,4.359971357,1.982849572,0.457801247,88.04670909,0.386631709,0.22257362,0.001350501,21.73033375,0.03707402,0.429699732,15.85127107,5.793130131,0.069245537,0.081381544,0.049524527,0.007437004,0.692547874,0.405723719,94.31266248,0.579401813,0.199226608,0.009250005,0.908498491,1.725181433,27.33374627,0.027213515
1495083600,1931,1.42886276,2.05460331,0.18840767,0.09247559,1.43204891,0.40278729,0.31923292,0.37162095,0.36484314,2.23992138,0.08096683,0.06463057,0.03261459,0.55686178,91.7225,0.35984185,0.31627849,1.0039269,28.8721189,8.58682873,4.94623719,2.03616226,0.47825077,97.99392456,0.36507486,0.22770352,0.00148687,21.78691301,0.03701727,0.43391501,16.10475241,6.62634236,0.0652678,0.07677656,0.04678813,0.00641092,0.72928077,0.4230821,95.52709137,0.62755569,0.2311407,0.00897915,0.9429073,1.8415947,30.99255,0.02817329
1495170000,1980,1.5647346,2.0276586,0.1985346,0.0956538,1.6632,0.4503708,0.323235,0.3716262,0.3960594,2.0137194,0.0996336,0.0735966,0.0329472,0.73854,98.7797052,0.3072168,0.32076,1.0513008,27.713268,9.070677,5.035536,2.3630904,0.4701906,124.5347334,0.32472,0.2484108,0.001485,19.89207,0.0424908,0.4565484,16.929,7.5209706,0.0633204,0.0798534,0.049995,0.0066132,0.732501,0.581031,105.0750756,0.6929406,0.2144934,0.00891,0.990594,1.8493398,32.1731586,0.0295614
1495256400,2072.92817,1.674946691,2.329245738,0.24761127,0.102713591,2.045938645,0.508634385,0.404220993,0.457619623,0.386580374,2.043140192,0.098318983,0.076573967,0.036379889,0.866110848,102.5161237,0.298812596,0.352211225,1.202194692,27.56994466,9.79294799,5.011573332,2.847913096,0.463278717,124.3756695,0.349288397,0.24962201,0.001824177,20.64698645,0.04214263,0.456894098,18.12054306,7.032408817,0.065069215,0.091208839,0.054518011,0.012375381,0.761345058,0.827637301,107.1703657,0.785992174,0.171099491,0.011421834,0.976597919,1.939224303,35.84179869,0.033353414
1495342800,2020.725,1.75803075,2.295725465,0.229089593,0.095115526,2.082761258,0.6870465,0.332954858,0.475092655,0.418653806,1.920193931,0.109159565,0.077171488,0.037383413,0.901202936,100.0480751,0.286660049,0.327559523,1.293264,25.52933447,11.9222775,7.090926098,2.44449124,0.430434632,146.4499024,0.324730508,0.29745072,0.002950259,20.2476645,0.044658023,0.444599914,16.9651584,8.0424855,0.063733667,0.100632105,0.061773563,0.01778238,0.756498818,0.934039717,117.2184179,0.790103475,0.176065769,0.01176062,0.933615364,1.948847812,34.58309179,0.034210874
1495429200,2078,1.86934802,2.07804156,0.21956148,0.0906008,1.92192142,0.70658234,0.32664082,0.43423966,0.34039718,1.78940736,0.1297711,0.0701325,0.03405842,0.700286,116.8128998,0.24927688,0.32423034,1.11081568,23.897,10.78517326,6.01142542,2.2269926,0.4283797,155.5915591,0.29343438,0.25553166,0.0032209,19.74299488,0.043638,0.46935786,19.71259374,8.34715976,0.06234,0.09500616,0.04985122,0.01419274,0.78114098,0.77646548,194.723333,0.81303828,0.22043424,0.0109095,1.00760142,1.7875995,35.62820354,0.03328956
1495515600,2176.76,2.496047157,2.294326808,0.258599088,0.089464836,2.8733232,0.644146819,0.347214988,0.457380811,0.389966554,2.013720676,0.120331293,0.075446502,0.034849928,0.757077128,128.4327582,0.298412028,0.345342974,1.185964151,29.77590004,11.101476,6.635134529,2.470753206,0.481172798,162.277458,0.309252293,0.28887782,0.003308675,21.57508735,0.048781192,0.462800944,28.18566802,10.40415093,0.065542244,0.094797898,0.05333062,0.016129792,0.834526249,0.886724954,226.3127307,0.94036032,0.202547518,0.012538138,1.124601286,1.863524236,54.01834555,0.040030616
1495602000,2337.682,2.668908163,2.346471684,0.235264316,0.093320265,2.917333629,0.657192541,0.34499511,0.46702211,0.37402912,2.032591122,0.140751833,0.077494158,0.037356158,1.435336748,137.7262415,0.314581867,0.441050463,1.176274829,32.75052741,13.23857369,6.435848937,2.689082358,0.515856287,179.9476538,0.280685478,0.291205047,0.003319508,23.37677325,0.070107083,0.48474174,25.48447409,19.4027606,0.071813591,0.121629594,0.049231583,0.01418973,0.895542597,0.866952747,224.0408714,1.517038734,0.213734265,0.010636453,1.076666199,1.870449499,43.9484216,0.039576956
1495688400,2037.6279,2.081498029,1.759512068,0.187910045,0.084031775,2.390769191,0.503294091,0.273042139,0.347191418,0.296495236,1.528017162,0.110643195,0.058561426,0.028649048,0.916993684,106.2215628,0.250281835,0.4078516,0.961903003,24.47209447,11.54650376,4.635603473,1.928411045,0.427718472,152.4145669,0.216131191,0.225382022,0.002567411,19.45934644,0.050614677,0.420444141,20.83621237,14.11055283,0.061128837,0.119038222,0.035556607,0.014263395,0.673008119,0.652591088,196.6310924,0.984072394,0.157916162,0.009454593,0.76790045,1.472369544,35.65620611,0.033315216
1495774800,1871.999,2.09662016,1.955939435,0.154028078,0.069245243,2.52791001,0.44946696,0.242161791,0.313952952,0.250698106,1.274812599,0.092514191,0.046612775,0.024073907,0.683803795,95.471949,0.199929493,0.365058525,0.80518421,21.25177505,8.678643524,3.704817061,1.62929433,0.37466188,136.18701,0.227635078,0.196578615,0.002115359,17.85673638,0.050693733,0.324960306,18.69786297,12.26159345,0.053951011,0.096370509,0.034538382,0.011531514,0.632136622,0.578522571,167.281007,0.886260487,0.155918797,0.007731356,0.65519965,1.260847486,32.62682721,0.024860147
