portfolio,total_fees,num_trades,num_trades_saved,taxes_HODL,end_price_HODL,taxes_rebalanced,end_price_rebalanced
NAV-FLO-NXT-DOGE-XMR,722.4113160125751,600,0,2615.933168051797,15463.732672207188,11382.23823595374,28517.013383304315
SLR-SPR-NEO-NXS-ETC,2477.8401266123765,836,0,20438.391230031684,86753.56492012674,30293.786865183774,73857.12319426215
LTC-XCP-SEQ-ERC-CLAM,960.3949304997842,682,0,3472.6441697765795,18890.576679106318,13720.253831717187,33388.649813630655
ETC-NAV-RBY-FTC-DASH,843.9201216696296,642,0,2769.3633184029895,16077.453273611958,12859.891228384726,32867.323278438125
SBD-IOP-XMY-CURE-EMC,1900.1629257097816,802,0,1772.9841753101446,12091.936701240578,25872.068651854024,51257.74947113369
NEOS-NLG-ERC-GRS-ENRG,1779.539547166131,760,0,12619.224946686874,55476.8997867475,22789.021394802254,67557.47776047152
NXS-RBY-IOC-NAV-SLR,1443.487396798076,726,0,2322.2231754104905,14288.892701641962,17561.575059421775,36638.24656209381
XMY-FLO-POT-AUR-FTC,1074.1061019766878,708,0,2100.9594738005,13403.837895202,15292.503891633343,33537.9132572144
NXS-XCP-VRM-EMC-IOP,1865.3685618971956,854,0,2361.3545552724227,14445.41822108969,24987.795913613645,48901.59526216358
SHIFT-SLR-SBD-ZEC-BTC,691.7705665350594,561,95,2008.2391974530228,13032.956789812091,10663.124079245932,29486.44984151885
BLK-BYC-LSK-ETC-XMR,688.3154518027694,594,0,4250.937519248743,22003.750076994973,10362.396015428169,29544.912529950612
VTC-POT-EGC-XMY-PIVX,1514.1324242671753,684,0,3455.5171250583653,18822.06850023346,25285.45809148239,47986.941363976766
STRAT-NXT-NXS-BYC-IOP,1763.528106141956,794,0,2501.8982973911807,15007.593189564723,22253.47574084754,45667.615317558506
ZEC-AMP-SBD-VRM-DASH,853.9722059332264,666,0,1406.5747707796418,10626.299083118567,11334.905303934738,26531.552105073133
XST-LBC-EGC-ZCL-DOPE,5884.147296767759,900,0,4343.143863096941,22372.575452387762,72311.35942282362,163721.69321346545
STRAT-EBST-XMG-OK-NEO,8313.287442488623,844,0,21825.539277074724,92302.1571082989,117681.81999507976,235291.77485199468
XVG-VTC-AMP-REP-AEON,2648.063001568846,832,0,14146.052589361281,61584.210357445125,36161.330353135985,84406.40641389543
BTC-DOGE-PTC-XMR-SHIFT,658.9090602723013,492,98,3901.4814616746507,20605.925846698603,13462.458099597752,36505.9421576076
BLK-LBC-AMP-EXP-BSD,528.7182423312449,616,0,823.622424090433,8294.489696361732,6835.9381699178075,15720.797518558807
FTC-ETH-XMR-STEEM-RDD,1121.2103400467108,655,11,4841.49308395011,24365.97233580044,18525.15109896485,54194.43433605763
SBD-NXS-GRS-SPR-ETH,3532.883516513345,884,0,13462.387928744269,58849.551714977075,42816.434914754325,132159.97144955804
SPR-BRK-ABY-BLK-XMG,1788.2873069649413,798,0,1448.958193374683,10795.832773498732,21011.057301788787,41530.57484613314
RDD-BYC-REP-SHIFT-XST,2078.8420756692867,796,0,4976.228290855823,24904.91316342329,26663.683892628418,75763.92305541264
OK-BLK-CLAM-EGC-XMG,1393.779609333438,656,0,2361.6226612715027,14446.49064508601,20556.81933118815,42056.89839292545
ZCL-BCY-BTC-DOGE-BRK,1163.189920416692,654,112,2252.94638087373,14011.78552349492,17036.666656589397,43885.65938406081
EMC-EBST-BURST-XLM-VTC,3437.274538572522,846,0,5575.953522720817,27303.81409088327,49970.31105845259,125500.36801154098
IOC-PPC-BRK-VRM-FTC,1537.212026784166,708,0,2386.0443077268073,14544.17723090723,21047.777634687223,39684.763887455614
XMG-IOP-GRS-EFL-XVG,6897.488236535995,918,0,23877.906595723136,100511.62638289254,95334.22777112304,243649.16277908123
ENRG-ETC-EFL-STRAT-RVR,833.150673606893,672,0,1369.9541508077182,10479.816603230873,10956.042078124672,25773.664292617745
SYS-ENRG-GRC-STEEM-CLAM,504.3121295546391,632,0,1522.6771033810678,11090.708413524271,6941.76543927589,19781.00481009287
EGC-XMG-FTC-LTC-RBY,1581.4838432196739,658,0,3671.208392535337,19684.83357014135,25747.275726288965,58623.62663866578
ENRG-EMC-PTC-DMD-VIA,1758.8032960063963,760,0,4019.356113782933,21077.42445513173,24315.359821906794,55702.41336158555
LBC-SPR-EFL-ABY-NEO,2627.9364462647577,798,0,19883.95864132934,84535.83456531736,34304.58457003882,71688.22601507272
EFL-SHIFT-DOGE-PTC-NXT,1207.7159404174665,684,0,3114.592015944134,17458.368063776536,18980.521354246823,39475.09382432728
ERC-RDD-DGB-AUR-GRS,2654.3703653533785,798,0,14182.226031086568,61728.90412434627,38576.88605750985,131285.70476884744
STEEM-NLG-FTC-REP-DASH,701.6291147313576,590,0,2837.455977296786,16349.823909187144,10969.377656865843,30101.421766733547
BURST-SHIFT-PIVX-EMC-CURE,1173.94218150849,694,0,3207.5749121749723,17830.29964869989,17403.609247444387,45911.01911438117
FLO-XVG-NEOS-MONA-EFL,3066.142489923442,786,0,16077.454073413432,69309.81629365373,39456.98417684032,97021.47158707053
SYS-CLAM-BURST-NAV-DOPE,1120.3521960245068,672,0,2789.5629750422154,16158.251900168862,17905.3723499053,42329.78796836356
LBC-DCR-AMP-VTC-OK,1078.0932167951348,742,0,3847.050534052105,20388.20213620842,15388.084527056251,38527.076286188785
RVR-BSD-NXS-NAV-BCY,1580.4434698042053,724,0,2947.013084658892,16788.052338635567,22434.076131933387,44955.633788956904
FLO-EBST-EXCL-VIA-BYC,2719.7081642613266,840,0,4155.64379606707,21622.57518426828,31225.36011727873,79751.15005694042
BURST-POT-EGC-DASH-GRS,2055.067021614729,772,0,13197.870749177084,57791.482996708335,31213.260385534355,87101.49897403443
RVR-BURST-VIA-DOGE-RDD,1211.1805634885834,676,0,3504.0313065910077,19016.12522636403,17640.35600652053,42401.40903899333
TX-NXS-PTC-BSD-PIVX,1974.8722102893535,706,0,4110.938682062753,21443.754728251013,28098.223529428527,64810.54027946483
OK-DOPE-SPR-XMR-XCP,2791.4515813281937,872,0,3133.9813532718617,17535.925413087447,32993.010324371346,66461.27884708786
STEEM-ETC-PTC-RBY-FLO,784.6549362485866,700,0,2259.2455650960865,14036.982260384346,9993.72488852062,29464.905089729367
LTC-XLM-BSD-MONA-NXS,2470.590114180603,716,0,8519.230649236786,39076.922596947144,41195.364920450855,109898.13726768592
RVR-XMY-AUR-BURST-DOGE,1115.4242926479164,676,0,1773.2220492497486,12092.888196998994,16134.358120204139,32919.578335221
XRP-XMG-DOPE-NAV-AMP,1665.713140063311,694,0,2570.2448060230577,15280.97922409223,24562.496507362554,49094.054259954995
GRC-ERC-XLM-TX-SHIFT,1381.4840971104843,754,0,4150.865895052936,21603.463580211745,19855.233960404417,54562.827440975365
EXP-STRAT-NEOS-SYS-PPC,507.4368476677937,618,0,1152.175844162306,9608.703376649224,6330.710654836202,17078.277678200262
DOGE-ZEC-BLK-SHIFT-AUR,567.065365693508,634,0,1324.825355149961,10299.301420599844,7609.083034015489,21388.47442137082
PPC-LBC-MONA-DOGE-ABY,953.3643824280832,702,0,4380.58791609024,22522.35166436096,13747.138749856518,31997.441753595336
EXP-DASH-SBD-PPC-DOPE,1168.822565114187,626,0,1716.950041444789,11867.800165779156,16313.027629662483,34285.36185525975
BYC-NLG-AMP-IOP-VIA,903.4660691801107,738,0,1982.460324289682,12929.841297158728,10207.802240057406,26221.53601049313
XMR-XMG-EXCL-ETH-BCY,800.3156216439636,567,11,3457.2773339978985,18829.109335991594,14392.918202992914,34764.95673095948
NAV-NEO-IOC-TX-SEQ,3649.3105198371036,774,0,21592.623414196452,91370.49365678581,55326.87362253975,105563.36485814748
ENRG-BRK-EFL-BCY-LBC,783.7084867750189,660,0,1046.2559402668694,9185.023761067478,9919.639990550733,21077.949371822186
LTC-CURE-VTC-ETH-BLK,789.3773612654884,589,15,4112.566603958897,21450.266415835587,15398.07277571412,38356.65978339718
NEOS-DMD-FTC-RBY-AUR,1249.8631950531758,698,0,2338.8523891055775,14355.40955642231,16579.79686039596,34013.40053206588
RDD-SHIFT-BURST-LSK-XMR,1401.6321330752935,626,0,5819.323751460016,28277.295005840064,22505.237703503124,59496.23910137916
XST-LTC-NEOS-RVR-SYS,1886.977704014785,708,0,4277.465320813404,22109.861283253616,27255.451150868354,61777.815152723764
BYC-TX-SPR-PIVX-BURST,1272.7171669210456,770,0,2554.4483592941947,15217.793437176779,15078.588716229315,40941.41259267776
MONA-NXT-ENRG-REP-IOC,1548.6305554028984,732,0,4748.453645394446,23993.814581577783,19976.765795112748,42960.80157153508
EFL-GRS-SHIFT-VIA-XMR,2628.794648582928,812,0,14755.048427001464,64020.193708005856,37827.52887312602,118444.14553624029
OK-AUR-XLM-BURST-ZEC,1187.9610411378073,722,0,3708.8253829834994,19835.301531933997,18918.457799645123,48184.539158609
IOC-SHIFT-FTC-BYC-BTC,989.4484016662802,572,106,3606.4528528024075,19425.81141120963,15690.51835543536,39681.65418275983
EXCL-EGC-BTC-FLO-SBD,1099.7344754767844,579,119,2783.468951222856,16133.875804891424,17702.599885506996,44870.86921406421
STRAT-REP-RVR-EMC-LSK,1153.5617153872474,672,0,4028.20767793684,21112.83071174736,16678.12498343085,42424.09476260215
LBC-XST-SEQ-DOGE-RVR,2044.577301337898,772,0,3846.502158403582,20386.00863361433,26464.721699946134,53505.262275632886
RBY-BLK-ABY-RDD-BSD,1280.632158963558,708,0,2420.6273297305443,14682.509318922177,20280.288770119263,44891.62333543387
BTC-VTC-XMG-AUR-CLAM,734.5328926151524,511,87,2970.261684151091,16881.046736604363,14775.55011698196,32716.68495041704
SLR-LBC-CLAM-NXS-ABY,902.9066309636155,718,0,1541.9343549215523,11167.73741968621,11688.0856688564,24078.594729911172
ETC-STEEM-NEOS-DASH-PIVX,533.7832275262671,546,0,2040.075733516319,13160.302934065276,8472.777028780538,22082.215560257282
ABY-AUR-SBD-GRC-FLO,862.1615620188659,676,0,815.3379305884064,8261.351722353626,11422.468960031369,26379.064089231346
BCY-STRAT-CLAM-DGB-XST,813.4917466013817,678,0,2555.163197033182,15220.652788132727,11185.833226201215,27882.33808876552
XVG-SEQ-IOP-WAVES-EFL,2831.9600452707205,790,0,13500.026998245312,59000.10799298125,38608.93529664507,83455.45070855509
PIVX-NEO-AUR-PTC-ABY,2601.9767879011715,702,0,21242.56028562688,89970.24114250753,43086.96959665169,91020.96845531487
RVR-XST-RDD-DOPE-SHIFT,4509.2194463850265,796,0,5207.107866109287,25828.431464437148,61489.7511927077,124068.44325209431
BTC-REP-LSK-SPR-ZEC,618.7930550320457,523,103,3584.709462805482,19338.837851221928,9843.386099011806,30755.807018565833
SYS-ZEC-NLG-XRP-BURST,502.60033947476626,602,0,1971.7330815527703,12886.932326211081,7828.8052084756455,23286.96427609548
POT-STEEM-AMP-EGC-AUR,728.2014336004199,646,0,1400.364301951793,10601.457207807172,10332.520698660566,25021.530562673634
NAV-NXT-REP-MONA-EFL,1762.443806790008,676,0,5788.268478264012,28153.073913056047,26507.98144860195,59855.261442821706
EXP-DOGE-VRM-XMG-AEON,1536.8695571947753,736,0,2038.5004278488614,13154.001711395445,21970.10018887231,40869.82561922811
NEOS-RVR-BTC-XMR-NXT,987.6733505433285,549,107,2752.472561976956,16009.890247907824,16422.91822713248,33232.7466777139
EMC-VTC-CLAM-BRK-MONA,1864.7904889681356,724,0,6488.871107023115,30955.48442809246,29879.899761002856,65816.25565817163
SLR-XST-BYC-XRP-LTC,1420.3708522592626,680,0,4454.986323607268,22819.94529442907,21132.94551127797,54524.16192686783
XCP-GRC-ETH-ZEC-VRM,635.5200815077256,609,11,1743.459706448285,11973.83882579314,9626.136040882702,22662.468509601422
SHIFT-RBY-ENRG-EBST-LTC,2213.5373887264855,796,0,3110.21269379137,17440.85077516548,27380.570224988838,63524.23001598616
PPC-RDD-REP-ETH-DGB,607.0926042161078,543,41,3011.006887399417,17044.027549597668,10043.63967252415,32514.785653747396
DASH-NAV-VIA-CLAM-BSD,919.1755930504983,642,0,3160.5530378581598,17642.21215143264,15187.960726116158,35268.65835131624
XST-AUR-ZCL-DASH-NLG,2590.502448481664,772,0,3745.1995391768605,19980.798156707442,32969.36588778153,79724.66384189477
DOGE-LBC-FTC-DGB-ABY,841.7933878706439,678,0,2102.9628664763227,13411.85146590529,11879.909052141082,29324.769649599424
ETH-SYS-VRM-DMD-FLO,1132.751886843487,688,0,3124.4763361854766,17497.905344741906,17773.404142412266,42382.38041508298
SEQ-PIVX-LBC-EXP-WAVES,803.4813216201758,678,0,2296.784402544201,14187.137610176804,9944.75469840878,22845.13445115406
SPR-LSK-VIA-XRP-BLK,1274.7797622697383,744,0,4022.7850594490374,21091.14023779615,16266.583264067911,41596.126967885226
AUR-NXT-SPR-IOP-BCY,1090.904121194179,786,0,578.340890031546,7313.363560126184,12237.247925879612,25392.20452327682
BCY-GRS-XLM-EFL-CURE,1896.641700888262,760,0,14126.614954411285,61506.45981764514,31289.404709570954,92514.9214470827
VRM-XVG-DCR-XLM-FLO,2631.076839507959,812,0,15243.342628239898,65973.37051295959,38773.20975141967,112379.62595623863
VRM-GRS-DMD-FTC-XMY,4813.051747691593,844,0,14386.997587290814,62547.99034916326,68197.03248490886,158726.65987711644
ENRG-RDD-DCR-ZEC-DGB,682.5988236995886,634,0,3174.778985832774,17699.115943331097,9937.038350388431,34934.028899148834
ZCL-XST-ENRG-RVR-DMD,5059.430976092675,912,0,4253.163939021615,22012.65575608646,55542.31286624157,124370.99329563897
EXP-LSK-BCY-XMG-POT,745.8591986990116,610,0,2883.254293474489,16533.017173897955,10863.893509851725,23309.495260094634
ABY-BCY-REP-IOC-VIA,752.5044361749287,710,0,1707.1496316869889,11828.598526747955,9345.464968442371,22184.440566451987
RDD-BTC-BCY-VRM-TX,1162.3429083262724,629,109,2907.874772332886,16631.499089331544,19979.806094494186,44536.554368086356
GRS-BLK-XMR-PPC-RBY,1443.2531512487726,730,0,12791.817327902741,56167.269311610966,20782.48290875425,66027.32064390829
AMP-FLO-RDD-BRK-EGC,1279.2303279638566,744,0,2511.466674401874,15045.866697607496,16904.416607077586,40026.34299845388
ENRG-BTC-XVG-SPR-DOPE,3027.9401995752146,705,123,13289.319857088578,58157.27942835431,41866.767725360456,101396.18468704265
MONA-XMY-DCR-PIVX-RVR,2082.5437656215363,714,0,6633.385067545386,31533.540270181544,31849.645419101078,74811.5197030185
BSD-XVG-FLO-BRK-SPR,3297.064553935387,854,0,12960.02842988654,56840.11371954616,36977.05648355724,93877.02819462988
EXCL-ENRG-BCY-BTC-XVG,1388.8388150403698,615,107,13396.953134893967,58587.81253957587,23751.429538195294,56382.9147422717
BRK-RVR-BURST-CURE-AMP,1264.43869859057,724,0,1883.5427101758355,12534.170840703342,17157.60495130885,34050.019343229935
ETH-EBST-BRK-POT-XMY,2323.114603392268,786,0,2778.5645890337805,16114.258356135122,32283.969612893023,63255.789091725615
PPC-AEON-LBC-SYS-DOGE,675.3081236412139,664,0,1904.4179733232372,12617.671893292949,9236.6690907983,25382.039616482412
PIVX-XST-ERC-CURE-ENRG,1776.1712685062425,710,0,4106.029749449073,21424.118997796293,25127.325370117484,63338.73090536815
DOPE-ZEC-NXT-DCR-FLO,1070.9014134718914,720,0,2864.2071390804367,16456.828556321747,14467.608044870913,42057.16959418526
IOC-SYS-EXP-XMY-EFL,971.178756396386,716,0,1843.9123056530498,12375.649222612199,12932.58842491058,27507.86346840813
BSD-AEON-EXCL-MONA-ZCL,6052.73660666608,912,0,7317.45288453283,34269.81153813132,76372.85607625586,185913.2237788015
EXP-TX-ETC-RVR-DCR,798.3213509835882,704,0,2130.8821255464836,13523.528502185934,11203.597855251906,28525.876064578202
DGB-IOC-EXP-ETC-XMG,711.9676089760452,628,0,1248.1534995109769,9992.613998043907,9414.114527548096,21812.672763723847
BRK-SLR-VRM-NEO-XST,6208.74879531513,830,0,22017.510753997045,93070.04301598818,88779.69701557419,166708.70689129847
XST-TX-XVG-SPR-ZEC,4078.323476330202,918,0,14112.029043776114,61448.11617510446,49134.06490853952,128161.57789981854
TX-BURST-EFL-PIVX-SEQ,1335.2422622364122,678,0,3431.982992701809,18727.931970807236,20071.39108771104,47824.41982328146
SPR-ZEC-ETC-NXS-RVR,1112.4798960308754,768,0,1882.9852259913014,12531.940903965206,11891.364111616862,31729.920578566696
AUR-OK-STEEM-EMC-DCR,1363.9811892177486,738,0,3714.445893556427,19857.78357422571,20452.823972806305,59292.33249661896
BSD-AMP-VIA-XMY-SEQ,1580.6279698051178,768,0,3572.734380319498,19290.937521277992,21404.237829741844,46070.73607078173
DCR-RBY-IOP-POT-FLO,797.9194499160828,756,0,1560.4305191170833,11241.722076468333,10110.841316709939,28653.283361112364
NEO-XST-BSD-BCY-BLK,3047.4276779892425,776,0,21622.308964508084,91489.23585803233,43472.11442038862,100456.6342980423
XST-SYS-LSK-ERC-NEOS,2116.718865794254,766,0,5889.110891472239,28556.443565888956,28715.635236833623,77187.89415248156
RBY-ENRG-NEOS-CLAM-NAV,784.5035980981895,634,0,1030.6635502162626,9122.65420086505,10425.659404786255,21685.954597335734
XLM-ZEC-LTC-TX-XMY,1327.8300181020923,718,0,4111.028481587725,21444.1139263509,21505.12427701107,54769.693474096275
XMY-CLAM-BLK-OK-REP,1176.7398027997117,714,0,1960.2283821549308,12840.913528619723,17007.517627930178,35602.60248591352
ZEC-LBC-VRM-BURST-BLK,747.1663499410714,688,0,1355.5299945715778,10422.119978286311,9893.821677371965,23246.802999137355
DCR-VRM-LBC-BLK-CLAM,683.1552193628726,656,0,1816.1237933179546,12264.495173271818,9849.608198891754,23045.71835842598
ERC-LBC-VRM-BURST-XCP,1173.421543073849,710,0,2144.8443872312064,13579.377548924826,15891.864897811241,33917.55068315011
DOGE-NAV-CLAM-EXP-LBC,426.04692319218117,588,0,929.0554990231367,8716.221996092547,5824.28749403717,14070.431451769362
SYS-ZCL-LSK-STRAT-NEOS,1823.1255212739218,744,0,4244.295539765924,21977.182159063697,23342.502498670652,60020.36905387833
PTC-NEO-AEON-XCP-AMP,2515.5822581143707,792,0,21111.582391559314,89446.32956623725,34189.83624680858,75426.69539223208
AUR-DCR-NXS-CURE-PIVX,1023.8516356054685,682,0,3527.7912761424304,19111.16510456972,15282.018750631227,43503.21377927423
CLAM-VIA-DASH-FLO-PIVX,601.4902823363623,622,0,2649.0379303333275,15596.15172133331,8886.549706323372,24801.28665028055
XVG-NLG-EXP-FLO-ETH,1051.1296208516103,662,0,12705.376620006724,55821.506480026896,14238.742737869734,40996.21252319284
XRP-SEQ-TX-ETH-GRC,932.617947028115,632,14,3099.2397250876766,17396.958900350706,14958.35597105979,36755.72121332735
DOGE-POT-GRS-SYS-ENRG,1403.6445902216826,758,0,12399.96549474959,54599.86197899836,20402.032529970085,61766.79479059929
BYC-RBY-ERC-LSK-GRC,1076.8427737611125,674,0,4335.522192698322,22342.08877079329,14745.801922296725,39847.705227211925
LSK-DOPE-SEQ-LTC-SPR,2940.627528824013,810,0,5645.9178174210065,27583.671269684026,36240.55079119074,83459.91966461297
BRK-EXCL-SEQ-EGC-WAVES,1675.7553478640334,678,0,3688.1487535716924,19752.59501428677,25403.960357700675,52511.963016195026
DGB-BRK-RVR-NAV-CLAM,1180.4427549410655,698,0,2136.6158433335668,13546.463373334267,17628.308046141086,34849.45823519361
AEON-ZCL-NAV-DASH-OK,4223.223258825778,874,0,4240.457267595389,21961.829070381555,54149.60563659201,119275.27660923009
DMD-POT-AUR-DASH-BURST,771.74193841259,600,0,2191.684257273221,13766.737029092885,13102.12917189193,27954.402032643928
FTC-NLG-REP-IOC-ZCL,1724.2516636463235,784,0,2686.3838326871414,15745.535330748566,19868.582268034526,51632.759469300574
POT-GRS-IOC-SPR-EXCL,2628.406821630954,842,0,12751.515658855986,56006.06263542394,32140.606427315266,81986.5719316245
DCR-BSD-FLO-BRK-LBC,951.8099722068191,714,0,2567.64350784721,15270.57403138884,12612.446292384793,35810.7869403707
ZEC-NAV-BSD-ETH-EMC,806.6546300477033,634,8,3180.0723490289856,17720.289396115943,13714.60074197939,38788.12709801465
ZEC-IOP-NEOS-RBY-ABY,964.1341285215566,712,0,531.0258111289509,7124.103244515803,12120.60631063298,25860.37068759749
ENRG-ETH-XMG-XVG-VTC,2781.2284965636627,780,0,14556.737947729825,63226.9517909193,42724.594076588575,95690.76716984189
EGC-STEEM-ETH-BLK-ENRG,851.8907207470451,652,0,2238.6414183075626,13954.56567323025,12576.523973589852,32873.74108946527
OK-RBY-AMP-BURST-FLO,1116.311493175733,772,0,1968.8224416890062,12875.289766756025,13936.58529494346,34830.16146320327
TX-GRC-SPR-FLO-NLG,876.6177584164034,758,0,1077.5948365546888,9310.379346218755,9775.806249209545,25846.472395591212
XMR-CURE-DCR-PPC-VTC,705.7986823896046,574,0,4362.990416362265,22451.96166544906,12880.405175497208,38647.9490186442
XRP-XCP-XLM-PPC-IOC,699.3414966850183,648,0,2636.2823894924436,15545.129557969774,10531.555149614534,25609.843351135678
DCR-ENRG-LSK-ETH-EFL,770.5533089038764,614,0,4863.0148816749115,24452.059526699646,12342.862799620105,40585.40763460616
WAVES-BURST-LBC-TX-NXS,1075.0636088258875,722,0,2369.328354618293,14477.313418473172,14732.82699874855,34716.16489715499
XRP-STRAT-XLM-NXS-EBST,2750.3603894188373,808,0,4491.078719665595,22964.31487866238,39032.342693736864,92950.36365979107
SEQ-SYS-NEO-DASH-LTC,2161.025098784683,676,0,22772.81657080884,96091.26628323537,37991.26908247338,98704.14348298025
ETH-EXP-WAVES-SPR-NAV,756.8290288990288,633,11,1948.58671688585,12794.3468675434,9416.598011571145,25273.702488803552
XVG-XMG-SYS-LSK-GRC,2463.996868725099,726,0,15226.985577999563,65907.94231199825,37042.80300641984,89566.41532375263
ETH-VRM-NLG-NAV-DASH,1031.18902042671,629,7,2876.1454698022535,16504.581879209014,17049.33890020466,36648.47624508961
LSK-DMD-RDD-DOGE-BCY,972.9211711163033,640,0,4492.343538789315,22969.37415515726,16006.341604298506,36489.341872596706
EXP-EGC-ZEC-ERC-LBC,739.6371269401028,668,0,1793.0763246756815,12172.305298702726,9400.035373958755,24156.08653365772
SEQ-VTC-AMP-LTC-PTC,1542.9858468353934,718,0,5183.778226715422,25735.112906861686,22587.313807840244,51297.7799647076
RVR-VTC-EFL-STRAT-XVG,3360.9848103759273,782,0,14283.288490861718,62133.15396344687,47589.01615685825,96881.34094528461
CURE-XCP-BCY-WAVES-STEEM,556.5114687311146,610,0,1423.424484405618,10693.697937622472,8196.933501427578,19694.11964084617
DGB-IOC-RDD-DOGE-XST,1231.1982932904893,702,0,3907.954853835221,20631.819415340884,18000.24110848996,47436.4989680581
DOGE-AUR-BRK-VIA-NLG,810.7023100893118,660,0,1973.952627813081,12895.810511252324,10955.409499025563,26402.54065211035
PIVX-EBST-NXS-OK-FTC,4801.338472963517,900,0,4946.81845066724,24787.27380266896,60479.71800361828,128134.9866979173
XST-BCY-EMC-ZEC-XMG,1239.9126507852138,674,0,3340.1904088965566,18360.761635586226,17708.98975381541,44958.4757982984
PPC-BLK-FTC-IOC-XVG,1633.274393768534,712,0,13070.095492934217,57280.38197173687,23272.250399952074,52633.43958611833
DGB-TX-ZCL-BTC-ETC,1445.822815771702,656,116,2708.42758515504,15833.71034062016,22135.03967596927,62665.59162160889
XMY-DOPE-ETC-LBC-GRC,1105.1604713396646,662,0,1601.177653841678,11404.710615366712,15162.007646394903,30217.305753378943
SLR-NAV-STRAT-CURE-GRC,788.3644158852221,626,0,1821.3580175390043,12285.432070156017,12802.216963524266,26351.717421316425
AMP-DCR-GRC-RBY-EBST,1375.0780261683858,762,0,2386.668678628099,14546.674714512395,17074.37110155895,44730.88617196463
EBST-STEEM-XMR-LTC-LBC,1754.7997562422686,714,0,3755.07599783599,20020.30399134396,24151.252239671834,60561.763110395674
VIA-NEO-XMY-EXP-ETC,1738.9778871523542,680,0,20658.862692565453,87635.45077026181,27950.238892006233,59425.04304887095
AEON-CURE-XLM-AUR-XST,2395.9687389457968,802,0,5113.4669203422345,25453.867681368938,34769.10762001251,83894.70326947447
XMG-BTC-IOC-POT-EXP,601.9476305216535,502,96,1517.3144691918292,11069.257876767317,9737.422973834915,21052.5702747268
GRS-RDD-XMY-DCR-ETC,2221.3126487502877,798,0,14339.337892852454,62357.35157140982,33778.7439275085,113832.28639658939
IOC-DOGE-ENRG-DASH-AEON,911.4148778449545,714,0,1821.8140243238295,12287.256097295318,11957.199599565825,26428.58416075677
DOGE-LTC-XRP-XST-SPR,1448.7877135046785,744,0,3710.3226337323777,19841.29053492951,19660.343735041333,51174.93644594591
BCY-WAVES-NXS-STRAT-ZCL,1557.6634180078756,800,0,2511.972989397482,15047.891957589927,17673.45448568167,47154.599282215226
NAV-STEEM-XMG-OK-GRC,1693.5743751323682,714,0,3153.8930716978166,17615.572286791266,26564.650357792645,53404.135821571675
CLAM-AEON-ABY-BLK-DOPE,1376.0880717404243,736,0,1952.2755120382585,12809.102048153034,19390.15141093883,38456.00249601666
DASH-SPR-DMD-ZEC-ABY,1147.573120932621,722,0,1984.7578992329527,12939.03159693181,13893.774262456809,32477.40198452256
IOP-BSD-PIVX-GRS-NXS,3529.844544829302,874,0,13733.61793024719,59934.47172098876,48582.58987884848,135679.49137746062
BTC-PTC-VRM-SHIFT-DGB,1275.840959058638,581,123,3742.0910289893327,19968.36411595733,23650.949529027435,54246.115172949176
SEQ-BURST-NEOS-PPC-STEEM,892.4599400712585,652,0,2596.720459973219,15386.881839892876,12417.810841882361,30488.411261174726
IOC-CURE-SPR-XCP-XLM,1319.920730625258,824,0,2643.4109653745954,15573.643861498382,15856.719507409141,36414.532885099936
XRP-FTC-IOP-WAVES-XMY,1380.9424223865592,780,0,2300.5688820156815,14202.275528062726,20657.58208456102,41304.00162878784
ZEC-NXT-ERC-XMR-VTC,1019.0309017333353,644,0,4160.724354038775,21642.8974161551,16204.456343009428,42398.68212274278
AEON-XCP-VTC-RVR-FTC,2211.39920423855,808,0,4108.330253867746,21433.321015470985,29776.58671217626,58162.839814936066
LTC-EBST-SEQ-EXP-VTC,2921.8352117136337,802,0,4898.063543003549,24592.254172014196,37883.33741647362,79320.87467876454
GRS-MONA-EXP-SBD-ZCL,7951.5557742650135,964,0,16184.322949244677,69737.29179697871,94333.05623486663,256735.0976260244
NXS-ETH-XLM-POT-SYS,947.1702494874673,663,29,4520.898344874867,23083.593379499467,16424.4200098119,46848.23968219427
ABY-ETH-WAVES-NXS-BTC,702.5169116486198,501,105,3148.2061996061493,17592.824798424597,12606.978538151285,34947.704312707116
LTC-STEEM-GRC-ENRG-BTC,487.8877225486839,497,85,2731.6174302824897,15926.469721129959,8820.548291382343,26269.58089481738
BTC-XMR-NEOS-ETH-AMP,400.6547483962275,442,112,2620.2131310471373,15480.852524188549,7393.882832764968,21927.928062498584
TX-AUR-LSK-XRP-RBY,1228.0197050023114,680,0,3415.0816637824346,18660.32665512974,18171.463865014182,42914.387861162526
EFL-BTC-EGC-RBY-EXCL,993.5199407082262,522,96,3110.341544002993,17441.366176011972,17748.05486553468,44764.41930259928
SEQ-TX-GRC-STEEM-PTC,1416.464825003541,700,0,3674.4716578908046,19697.88663156322,20126.2003061206,46705.731687862644
BLK-EMC-NEO-SBD-XMR,2369.471091487899,718,0,20966.063067061925,88864.2522682477,36475.93303128669,89036.83157068603
NLG-ZEC-VTC-STRAT-XST,1184.3428004684145,710,0,3997.006508219043,20988.026032876172,15711.66097164691,41893.56522006307
XMG-STEEM-ZEC-OK-PTC,1719.8402655248988,710,0,3644.8829965139566,19579.531986055827,25556.487031717745,59149.318360616104
PPC-NEO-REP-SBD-SYS,1647.061553190293,684,0,20255.71411753843,86022.85647015373,25714.266913149673,68018.99229696374
